Data_venda;Canal;ProductKey;Cod_Produto;Desc_Produto;Classe_Produto;Custo_Unit;Preco_Unit;Qtd_Venda;Qtd_Devolução;Valor_Devolução;Qtd_Desconto;Valor_Desconto;Custo_Total;Vendas_Total
28/05/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
28/05/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;20;1;R$ 14,52;0;R$ 0,00;R$ 148,00;R$ 290,40
28/05/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
28/05/16;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
28/05/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;24;0;R$ 0,00;1;R$ 6,00;R$ 733,92;R$ 1.433,76
28/05/16;Catálogo;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
28/05/16;Online;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;40;0;R$ 0,00;0;R$ 0,00;R$ 1.223,20;R$ 2.399,60
28/05/16;Catálogo;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
28/05/16;Online;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;60;0;R$ 0,00;0;R$ 0,00;R$ 2.143,20;R$ 4.660,80
28/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
28/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;1;R$ 7,77;R$ 857,28;R$ 1.856,55
28/05/16;Revendedor;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
28/05/16;Online;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
28/05/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
28/05/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;10;1;R$ 134,00;0;R$ 0,00;R$ 554,58;R$ 1.340,00
28/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
28/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
28/05/16;Online;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;20;0;R$ 0,00;0;R$ 0,00;R$ 1.232,40;R$ 2.680,00
28/05/16;Online;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;24;0;R$ 0,00;8;R$ 107,20;R$ 1.478,88;R$ 3.108,80
28/05/16;Online;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
28/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
28/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;1;R$ 19,99;R$ 1.103,16;R$ 2.378,81
28/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;1;R$ 255,00;0;R$ 0,00;R$ 760,41;R$ 2.550,00
28/05/16;Online;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;30;0;R$ 0,00;0;R$ 0,00;R$ 2.534,70;R$ 7.650,00
28/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;0;R$ 0,00;R$ 1.013,88;R$ 3.060,00
28/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
28/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;0;R$ 0,00;R$ 1.013,88;R$ 3.060,00
28/05/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;10;0;R$ 0,00;0;R$ 0,00;R$ 489,20;R$ 959,50
29/05/16;Online;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;24;0;R$ 0,00;1;R$ 1,30;R$ 158,88;R$ 310,46
29/05/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;24;0;R$ 0,00;4;R$ 5,81;R$ 177,60;R$ 342,67
29/05/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
29/05/16;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;1;R$ 21,57;0;R$ 0,00;R$ 220,00;R$ 431,40
29/05/16;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
29/05/16;Online;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
29/05/16;Catálogo;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;60;0;R$ 0,00;0;R$ 0,00;R$ 1.834,80;R$ 3.599,40
29/05/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;24;1;R$ 59,99;4;R$ 24,00;R$ 733,92;R$ 1.415,76
29/05/16;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;2;R$ 15,54;R$ 857,28;R$ 1.848,78
29/05/16;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
29/05/16;Catálogo;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;40;0;R$ 0,00;0;R$ 0,00;R$ 1.428,80;R$ 3.107,20
29/05/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
29/05/16;Revendedor;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
29/05/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
29/05/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;12;1;R$ 109,95;2;R$ 21,99;R$ 556,16;R$ 1.297,41
29/05/16;Online;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
29/05/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
29/05/16;Loja;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
29/05/16;Catálogo;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;20;0;R$ 0,00;0;R$ 0,00;R$ 1.838,60;R$ 3.998,00
29/05/16;Online;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;0;R$ 0,00;R$ 1.103,16;R$ 2.398,80
29/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
29/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;1;R$ 255,00;0;R$ 0,00;R$ 760,41;R$ 2.550,00
29/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
29/05/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;20;0;R$ 0,00;0;R$ 0,00;R$ 1.689,80;R$ 5.100,00
30/05/16;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;1;R$ 2,16;R$ 264,00;R$ 515,52
30/05/16;Revendedor;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;60;1;R$ 21,57;0;R$ 0,00;R$ 660,00;R$ 1.294,20
30/05/16;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;1;R$ 21,57;0;R$ 0,00;R$ 220,00;R$ 431,40
30/05/16;Online;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;60;1;R$ 21,57;0;R$ 0,00;R$ 660,00;R$ 1.294,20
30/05/16;Loja;11;101011;Produto 4G MP3 Player E400 Orange;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
30/05/16;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;40;1;R$ 77,68;0;R$ 0,00;R$ 1.428,80;R$ 3.107,20
30/05/16;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
30/05/16;Online;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;20;0;R$ 0,00;0;R$ 0,00;R$ 1.011,20;R$ 2.199,00
30/05/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;12;0;R$ 0,00;0;R$ 0,00;R$ 606,72;R$ 1.319,40
30/05/16;Loja;19;101019;Produto 8GB -Slim MP3/Video Player M800 Pink;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
30/05/16;Online;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;20;1;R$ 134,00;0;R$ 0,00;R$ 1.170,78;R$ 2.680,00
30/05/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
30/05/16;Revendedor;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;0;R$ 0,00;R$ 739,44;R$ 1.608,00
30/05/16;Catálogo;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
30/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
30/05/16;Revendedor;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;20;0;R$ 0,00;0;R$ 0,00;R$ 1.838,60;R$ 3.998,00
30/05/16;Catálogo;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
30/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
30/05/16;Revendedor;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
30/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
30/05/16;Revendedor;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
30/05/16;Loja;29;101029;Produto 32GB Video MP3 Player M3200 White;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;1;R$ 25,50;R$ 1.013,88;R$ 3.034,50
30/05/16;Online;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;24;0;R$ 0,00;3;R$ 76,50;R$ 2.027,76;R$ 6.043,50
30/05/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
30/05/16;Loja;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
30/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
30/05/16;Revendedor;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
30/05/16;Revendedor;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;24;1;R$ 255,00;4;R$ 102,00;R$ 1.943,27;R$ 6.018,00
30/05/16;Revendedor;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;10;1;R$ 255,00;0;R$ 0,00;R$ 760,41;R$ 2.550,00
31/05/16;Online;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;20;0;R$ 0,00;0;R$ 0,00;R$ 132,40;R$ 259,80
31/05/16;Loja;1;101001;Produto 512MB MP3 Player E51 Silver;Econômico;R$ 6,62;R$ 12,99;24;1;R$ 12,99;0;R$ 0,00;R$ 158,88;R$ 311,76
31/05/16;Loja;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;20;0;R$ 0,00;0;R$ 0,00;R$ 148,00;R$ 290,40
31/05/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;20;1;R$ 21,57;0;R$ 0,00;R$ 220,00;R$ 431,40
31/05/16;Loja;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
31/05/16;Loja;6;101006;Produto 2G MP3 Player E200 Black;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;1;R$ 2,16;R$ 264,00;R$ 515,52
31/05/16;Loja;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;20;1;R$ 59,99;0;R$ 0,00;R$ 611,60;R$ 1.199,80
31/05/16;Revendedor;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
31/05/16;Online;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;48;0;R$ 0,00;3;R$ 23,30;R$ 1.714,56;R$ 3.705,34
31/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
31/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
31/05/16;Loja;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;1;R$ 77,68;0;R$ 0,00;R$ 714,40;R$ 1.553,60
31/05/16;Online;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;40;1;R$ 77,68;0;R$ 0,00;R$ 1.428,80;R$ 3.107,20
31/05/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;24;0;R$ 0,00;1;R$ 7,77;R$ 857,28;R$ 1.856,55
31/05/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;10;1;R$ 134,00;0;R$ 0,00;R$ 554,58;R$ 1.340,00
31/05/16;Online;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
31/05/16;Loja;20;101020;Produto 8GB MP3 Player new  M820 Black;Regular;R$ 61,62;R$ 134,00;12;0;R$ 0,00;1;R$ 13,40;R$ 739,44;R$ 1.594,60
31/05/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
31/05/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
31/05/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;10;1;R$ 134,00;0;R$ 0,00;R$ 554,58;R$ 1.340,00
31/05/16;Loja;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
31/05/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;1;R$ 19,99;R$ 1.103,16;R$ 2.378,81
31/05/16;Online;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;20;0;R$ 0,00;0;R$ 0,00;R$ 1.838,60;R$ 3.998,00
31/05/16;Loja;28;101028;Produto 16GB Mp5 Player M1600 Red;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
31/05/16;Revendedor;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;20;0;R$ 0,00;0;R$ 0,00;R$ 1.689,80;R$ 5.100,00
31/05/16;Revendedor;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;0;R$ 0,00;R$ 1.013,88;R$ 3.060,00
31/05/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;12;0;R$ 0,00;4;R$ 102,00;R$ 1.013,88;R$ 2.958,00
31/05/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;12;0;R$ 0,00;3;R$ 28,79;R$ 587,04;R$ 1.122,62
01/06/16;Revendedor;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;40;0;R$ 0,00;0;R$ 0,00;R$ 264,80;R$ 519,60
01/06/16;Revendedor;5;101005;Produto 2G MP3 Player E200 Red;Econômico;R$ 11,00;R$ 21,57;20;1;R$ 21,57;0;R$ 0,00;R$ 220,00;R$ 431,40
01/06/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;24;1;R$ 59,99;1;R$ 6,00;R$ 733,92;R$ 1.433,76
01/06/16;Online;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
01/06/16;Catálogo;13;101013;Produto 4GB  MP3 Player E401 Black;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
01/06/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
01/06/16;Loja;17;101017;Produto 8GB -Slim MP3/Video Player M800 Red;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
01/06/16;Loja;21;101021;Produto 8GB MP3 Player new  M820 Blue;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
01/06/16;Loja;22;101022;Produto 8GB MP3 Player new  M820 Yellow;Regular;R$ 61,62;R$ 134,00;12;1;R$ 134,00;2;R$ 26,80;R$ 677,82;R$ 1.581,20
01/06/16;Revendedor;23;101023;Produto 8GB MP3 Player new  M820 White;Regular;R$ 61,62;R$ 134,00;10;0;R$ 0,00;0;R$ 0,00;R$ 616,20;R$ 1.340,00
01/06/16;Revendedor;24;101024;Produto 16GB Mp5 Player M1600 Blue;Regular;R$ 91,93;R$ 199,90;12;0;R$ 0,00;3;R$ 59,97;R$ 1.103,16;R$ 2.338,83
01/06/16;Loja;25;101025;Produto 16GB Mp5 Player M1600 Black;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
01/06/16;Loja;27;101027;Produto 16GB Mp5 Player M1600 White;Regular;R$ 91,93;R$ 199,90;10;0;R$ 0,00;0;R$ 0,00;R$ 919,30;R$ 1.999,00
01/06/16;Loja;30;101030;Produto 32GB Video MP3 Player M3200 Red;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
01/06/16;Catálogo;31;101031;Produto 32GB Video MP3 Player M3200 Orange;Regular;R$ 84,49;R$ 255,00;20;0;R$ 0,00;0;R$ 0,00;R$ 1.689,80;R$ 5.100,00
01/06/16;Loja;32;101032;Produto 32GB Video MP3 Player M3200 Pink;Regular;R$ 84,49;R$ 255,00;24;0;R$ 0,00;8;R$ 204,00;R$ 2.027,76;R$ 5.916,00
01/06/16;Catálogo;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;20;0;R$ 0,00;0;R$ 0,00;R$ 1.689,80;R$ 5.100,00
01/06/16;Loja;33;101033;Produto 32GB Video MP3 Player M3200 Black;Regular;R$ 84,49;R$ 255,00;10;0;R$ 0,00;0;R$ 0,00;R$ 844,90;R$ 2.550,00
01/06/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;10;0;R$ 0,00;0;R$ 0,00;R$ 489,20;R$ 959,50
01/06/16;Loja;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;12;0;R$ 0,00;1;R$ 9,60;R$ 587,04;R$ 1.141,81
01/06/16;Online;34;101034;Produto 4GB Portable MP3 Player M450 Black;Regular;R$ 48,92;R$ 95,95;10;0;R$ 0,00;0;R$ 0,00;R$ 489,20;R$ 959,50
02/06/16;Revendedor;2;101002;Produto 512MB MP3 Player E51 Blue;Econômico;R$ 6,62;R$ 12,99;40;0;R$ 0,00;0;R$ 0,00;R$ 264,80;R$ 519,60
02/06/16;Revendedor;3;101003;Produto 1G MP3 Player E100 White;Econômico;R$ 7,40;R$ 14,52;24;0;R$ 0,00;4;R$ 5,81;R$ 177,60;R$ 342,67
02/06/16;Online;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;96;0;R$ 0,00;8;R$ 17,26;R$ 1.056,00;R$ 2.053,46
02/06/16;Loja;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;3;R$ 6,47;R$ 264,00;R$ 511,21
02/06/16;Online;4;101004;Produto 2G MP3 Player E200 Silver;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
02/06/16;Catálogo;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;20;0;R$ 0,00;0;R$ 0,00;R$ 220,00;R$ 431,40
02/06/16;Loja;7;101007;Produto 2G MP3 Player E200 Blue;Econômico;R$ 11,00;R$ 21,57;24;0;R$ 0,00;2;R$ 4,31;R$ 264,00;R$ 513,37
02/06/16;Online;8;101008;Produto 4G MP3 Player E400 Silver;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
02/06/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
02/06/16;Loja;9;101009;Produto 4G MP3 Player E400 Black;Econômico;R$ 30,58;R$ 59,99;20;0;R$ 0,00;0;R$ 0,00;R$ 611,60;R$ 1.199,80
02/06/16;Loja;12;101012;Produto 4GB  MP3 Player E401 Blue;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
02/06/16;Loja;14;101014;Produto 4GB  MP3 Player E401 Silver;Econômico;R$ 35,72;R$ 77,68;20;0;R$ 0,00;0;R$ 0,00;R$ 714,40;R$ 1.553,60
02/06/16;Loja;16;101016;Produto 8GB -Slim MP3/Video Player M800 White;Regular;R$ 50,56;R$ 109,95;10;0;R$ 0,00;0;R$ 0,00;R$ 505,60;R$ 1.099,50
